id_transaction,date,id_client,id_produit,nom_produit,categorie,quantite,prix_unitaire,montant_total,region,mode_paiement,statut
T01749,2024-06-30,C0118,P002,Jeans slim,Vêtements,1,57.03,57.03,Hauts-de-France,,Livrée
T01750,2024-11-24,C0172,P009,Câble USB-C,Électronique,1,12.99,12.99,Auvergne-Rhône-Alpes,,Livrée
T01751,2024-03-31,C0088,P013,Crème hydratante,Beauté,2,34.31,68.62,Île-de-France,Carte bancaire,Livrée
T01752,2024-09-15,C0142,P010,Livre cuisine italienne,Livres,3,27.44,82.32,Occitanie,Carte bancaire,Livrée
T01753,2024-10-01,C0072,P015,Rouge à lèvres,Beauté,1,23.05,23.05,PACA,Carte bancaire,Livrée
T01754,2024-02-06,C0153,P006,Tapis de yoga,Sport,5,37.4,187.0,Occitanie,Carte bancaire,Livrée
T01755,2024-04-01,C0115,P008,Enceinte portable,Électronique,1,80.1,80.1,Bretagne,Virement,Annulée
T01756,2024-10-24,C0182,P014,Parfum floral,Beauté,1,74.58,74.58,Grand Est,Carte bancaire,En cours
T01757,2024-02-29,C0199,P010,Livre cuisine italienne,Livres,1,27.7,27.7,Occitanie,PayPal,Livrée
T01758,2024-10-18,C0145,P002,Jeans slim,Vêtements,1,60.33,60.33,Île-de-France,Carte bancaire,Livrée
T01759,2024-09-23,C0034,P009,Câble USB-C,Électronique,1,14.89,14.89,Pays de la Loire,PayPal,Livrée
T01760,2024-01-06,C0237,P009,Câble USB-C,Électronique,1,15.37,15.37,Bretagne,PayPal,Livrée
T01761,2024-01-27,C0212,P013,Crème hydratante,Beauté,1,31.27,31.27,Auvergne-Rhône-Alpes,PayPal,Livrée
T01762,2024-08-12,C0076,P005,Ballon de foot,Sport,1,28.16,28.16,,Carte bancaire,Annulée
T01763,2024-07-07,C0178,P012,BD jeunesse,Livres,1,15.83,15.83,Grand Est,,Livrée
T01764,2024-03-22,C0044,P010,Livre cuisine italienne,Livres,1,26.72,26.72,Île-de-France,Carte bancaire,En cours
T01765,2024-02-11,C0213,P002,Jeans slim,Vêtements,1,59.18,59.18,PACA,Carte bancaire,Livrée
T01766,2024-02-06,C0179,P005,Ballon de foot,Sport,1,27.28,27.28,Pays de la Loire,Carte bancaire,Livrée
T01767,2024-06-20,C0273,P014,Parfum floral,BEAUTÉ,1,65.91,65.91,Bretagne,Carte bancaire,Livrée
T01768,2024-12-04,C0156,P013,Crème hydratante,Beauté,1,29.87,29.87,Île-de-France,Virement,En cours
T01769,2024-01-15,C0092,P014,Parfum floral,Beauté,1,67.84,67.84,Île-de-France,Carte bancaire,Livrée
T01770,2024-04-16,C0147,P002,Jeans slim,Vêtements,1,56.38,56.38,PACA,PayPal,Livrée
T01771,2024-11-15,C0164,P007,Casque Bluetooth,Électronique,1,128.75,128.75,Île-de-France,Carte bancaire,Livrée
T01772,2024-07-31,C0147,P013,Crème hydratante,Beauté,2,32.21,64.42,Hauts-de-France,Carte bancaire,Livrée
T01773,2024-07-28,C0159,P014,Parfum floral,Beauté,1,70.21,70.21,Auvergne-Rhône-Alpes,PayPal,Livrée
T01774,2024-12-11,C0165,P009,Câble USB-C,Électronique,1,13.44,13.44,PACA,Carte bancaire,Livrée
T01775,2024-10-20,C0223,P005,Ballon de foot,Sport,2,26.29,52.58,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01776,2024-11-24,C0135,P013,Crème hydratante,Beauté,1,31.64,31.64,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01777,2024-10-18,C0272,P009,Câble USB-C,Électronique,1,12.95,12.95,Hauts-de-France,PayPal,Livrée
T01778,2024-08-05,C0171,P013,Crème hydratante,Beauté,2,32.03,64.06,PACA,Carte bancaire,Livrée
T01779,2024-05-23,C0109,P001,T-shirt coton bio,Vêtements,2,24.27,48.54,Auvergne-Rhône-Alpes,PayPal,Livrée
T01780,2024-03-17,C0120,P004,Chaussures running,Sport,4,125.66,502.64,Île-de-France,PayPal,Livrée
T01781,2024-01-25,C0128,P011,Roman policier,Livres,1,21.94,21.94,PACA,Carte bancaire,Livrée
T01782,2024-06-24,C0063,P012,BD jeunesse,Livres,1,17.72,17.72,Île-de-France,Carte bancaire,Livrée
T01783,2024-10-07,C0251,P003,Pull laine merinos,Vêtements,1,75.58,75.58,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01784,2024-09-13,C0046,P009,Câble USB-C,Électronique,1,14.06,14.06,Bretagne,Carte bancaire,Livrée
T01785,2024-10-02,C0022,P003,Pull laine merinos,Vêtements,1,85.14,85.14,Bretagne,Carte bancaire,Retournée
T01786,2024-04-03,C0231,P002,Jeans slim,Vêtements,1,55.72,55.72,PACA,Carte bancaire,Livrée
T01787,2024-09-13,C0154,P014,Parfum floral,Beauté,1,74.87,74.87,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01788,2024-03-27,C0053,P005,Ballon de foot,Sport,1,29.99,29.99,Occitanie,Carte bancaire,Livrée
T01789,2024-10-26,C0011,P007,Casque Bluetooth,Électronique,1,149.87,149.87,Auvergne-Rhône-Alpes,PayPal,Livrée
T01790,2024-07-31,C0142,P011,Roman policier,Livres,1,19.67,19.67,Île-de-France,Carte bancaire,Livrée
T01791,2024-03-31,C0234,P012,BD jeunesse,Livres,1,18.33,18.33,Hauts-de-France,Carte bancaire,Annulée
T01792,2024-04-10,C0011,P015,Rouge à lèvres,Beauté,1,21.32,21.32,Île-de-France,Chèque cadeau,Livrée
T01793,2024-08-25,C0267,P010,Livre cuisine italienne,Livres,1,24.69,24.69,Île-de-France,Carte bancaire,Annulée
T01794,2024-08-22,C0136,P009,Câble USB-C,Électronique,1,15.37,15.37,Pays de la Loire,Carte bancaire,Livrée
T01795,2024-02-19,C0249,P011,Roman policier,Livres,1,19.75,19.75,Grand Est,Carte bancaire,Livrée
T01796,2024-01-01,C0233,P011,Roman policier,Livres,1,19.19,19.19,Occitanie,Carte bancaire,Livrée
T01797,2024-10-17,C0122,P002,Jeans slim,Vêtements,1,59.68,59.68,Auvergne-Rhône-Alpes,PayPal,Livrée
T01798,2024-04-30,C0253,P014,Parfum floral,Beauté,1,76.64,76.64,Nouvelle-Aquitaine,PayPal,Livrée
T01799,2024-02-28,C0212,P003,Pull laine merinos,Vêtements,1,84.43,84.43,Île-de-France,,Livrée
T01800,2024-06-25,C0145,P007,Casque Bluetooth,Électronique,1,140.59,140.59,Auvergne-Rhône-Alpes,Carte bancaire,En cours
T01801,2024-03-30,C0079,P001,T-shirt coton bio,Vêtements,1,23.17,23.17,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01802,2024-04-12,C0130,P013,Crème hydratante,Beauté,1,35.18,35.18,Hauts-de-France,Carte bancaire,Livrée
T01803,2024-01-28,C0204,P002,Jeans slim,Vêtements,1,61.78,61.78,Île-de-France,Carte bancaire,Livrée
T01804,2024-03-23,C0048,P010,Livre cuisine italienne,Livres,1,25.52,25.52,PACA,Virement,Annulée
T01805,2024-11-17,C0197,P003,Pull laine merinos,Vêtements,5,83.07,415.35,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01806,2024-03-09,C0213,P009,Câble USB-C,Électronique,1,14.64,14.64,Île-de-France,Carte bancaire,Livrée
T01807,2024-12-08,C0173,P014,Parfum floral,Beauté,1,73.2,73.2,Auvergne-Rhône-Alpes,PayPal,Livrée
T01808,2024-09-07,C0286,P011,Roman policier,Livres,1,18.71,18.71,Occitanie,Carte bancaire,Livrée
T01809,2024-02-18,C0274,P001,T-shirt coton bio,Vêtements,4,24.16,96.64,Pays de la Loire,Carte bancaire,Livrée
T01810,2024-10-31,C0055,P001,T-shirt coton bio,Vêtements,1,24.0,24.0,Pays de la Loire,Carte bancaire,Livrée
T01811,2024-01-15,C0043,P012,BD jeunesse,Livres,1,18.61,18.61,Bretagne,Carte bancaire,Livrée
T01812,2024-05-11,C0270,P010,Livre cuisine italienne,Livres,1,24.18,24.18,PACA,Carte bancaire,Livrée
T01813,2024-11-22,C0054,P002,Jeans slim,Vêtements,1,57.15,57.15,Île-de-France,PayPal,Livrée
T01814,2024-01-30,C0162,P005,Ballon de foot,Sport,1,26.36,26.36,,Carte bancaire,Annulée
T01815,2024-12-19,C0009,P003,Pull laine merinos,Vêtements,2,75.4,150.8,Auvergne-Rhône-Alpes,Virement,Livrée
T01816,2024-04-04,C0026,P015,Rouge à lèvres,Beauté,2,19.7,39.4,Grand Est,Carte bancaire,En cours
T01817,2024-11-19,C0063,P013,Crème hydratante,Beauté,2,32.01,64.02,Hauts-de-France,Carte bancaire,Livrée
T01818,2024-11-02,C0132,P015,Rouge à lèvres,Beauté,1,22.97,22.97,Occitanie,Carte bancaire,Livrée
T01819,2024-08-28,C0264,P008,Enceinte portable,Électronique,1,69.4,69.4,Bretagne,Carte bancaire,Livrée
T01820,2024-11-05,C0125,P011,Roman policier,Livres,1,21.55,21.55,Île-de-France,Carte bancaire,Livrée
T01821,2024-02-10,C0250,P004,Chaussures running,Sport,1,117.72,117.72,Bretagne,PayPal,Livrée
T01822,2024-10-31,C0096,P004,Chaussures running,Sport,2,117.27,234.54,,Carte bancaire,Livrée
T01823,2024-11-24,C0166,P005,Ballon de foot,SPORT,1,29.81,29.81,Occitanie,Carte bancaire,Livrée
T01824,2024-05-18,C0002,P006,Tapis de yoga,Sport,1,36.85,36.85,Occitanie,Carte bancaire,Livrée
T01825,2024-04-25,C0128,P001,T-shirt coton bio,Vêtements,1,22.68,22.68,,Carte bancaire,Livrée
T01826,2024-06-24,C0153,P005,Ballon de foot,Sport,1,29.01,29.01,PACA,Carte bancaire,Livrée
T01827,2024-05-12,C0067,P015,Rouge à lèvres,Beauté,1,22.69,22.69,Occitanie,Carte bancaire,Annulée
T01828,2024-01-13,C0221,P006,Tapis de yoga,Sport,2,38.47,76.94,Auvergne-Rhône-Alpes,Carte bancaire,En cours
T01829,2024-06-29,C0034,P009,Câble USB-C,Électronique,2,14.13,28.26,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01830,2024-06-17,C0075,P008,Enceinte portable,Électronique,4,77.67,310.68,Hauts-de-France,Carte bancaire,Livrée
T01831,2024-02-02,C0073,P002,Jeans slim,Vêtements,1,59.16,59.16,Hauts-de-France,Virement,Retournée
T01832,2024-12-24,C0198,P010,Livre cuisine italienne,Livres,2,24.02,48.04,Île-de-France,Carte bancaire,Livrée
T01833,2024-04-02,C0224,P006,Tapis de yoga,Sport,1,41.79,41.79,Île-de-France,Carte bancaire,Livrée
T01834,2024-05-16,C0294,P005,Ballon de foot,Sport,2,31.39,62.78,PACA,PayPal,Livrée
T01835,2024-01-21,C0231,P003,Pull laine merinos,Vêtements,1,81.92,81.92,PACA,Carte bancaire,Livrée
T01836,2024-11-16,C0102,P002,Jeans slim,Vêtements,2,59.75,119.5,Hauts-de-France,Carte bancaire,En cours
T01837,2024-01-09,C0051,P007,Casque Bluetooth,Électronique,1,143.31,143.31,Bretagne,PayPal,Livrée
T01838,2024-04-26,C0036,P005,Ballon de foot,Sport,1,28.68,28.68,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01839,2024-04-16,C0064,P002,Jeans slim,Vêtements,2,60.63,121.26,Bretagne,Carte bancaire,Livrée
T01840,2024-10-28,C0071,P013,Crème hydratante,Beauté,1,31.78,31.78,PACA,Carte bancaire,Livrée
T01841,2024-04-23,C0288,P007,Casque Bluetooth,Électronique,2,142.23,284.46,Occitanie,Carte bancaire,Retournée
T01842,2024-07-28,C0008,P010,Livre cuisine italienne,Livres,2,24.85,49.7,Pays de la Loire,Carte bancaire,Livrée
T01843,2024-03-20,C0006,P006,Tapis de yoga,Sport,1,35.0,35.0,Nouvelle-Aquitaine,Carte bancaire,Annulée
T01844,2024-02-22,C0159,P012,BD jeunesse,Livres,1,15.62,15.62,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01845,2024-11-07,C0185,P009,Câble USB-C,Électronique,2,13.75,27.5,Île-de-France,PayPal,Retournée
T01846,2024-07-04,C0140,P001,T-shirt coton bio,Vêtements,2,22.56,45.12,Occitanie,Carte bancaire,Livrée
T01847,2024-07-29,C0148,P003,Pull laine merinos,VÊTEMENTS,1,77.75,77.75,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01848,2024-04-25,C0025,P013,Crème hydratante,Beauté,1,35.2,35.2,Grand Est,Carte bancaire,Livrée
T01849,2024-12-03,C0282,P003,Pull laine merinos,Vêtements,2,88.44,176.88,PACA,Carte bancaire,Livrée
T01850,2024-10-05,C0043,P007,Casque Bluetooth,Électronique,1,133.24,133.24,Occitanie,,Livrée
T01851,2024-10-20,C0198,P012,BD jeunesse,Livres,1,16.82,16.82,Île-de-France,Carte bancaire,Livrée
T01852,2024-03-17,C0230,P004,Chaussures running,Sport,4,104.84,419.36,Bretagne,Carte bancaire,Livrée
T01853,2024-10-10,C0275,P012,BD jeunesse,Livres,1,16.97,16.97,Bretagne,Carte bancaire,Livrée
T01854,2024-05-23,C0247,P013,Crème hydratante,Beauté,1,34.82,34.82,Pays de la Loire,Carte bancaire,Livrée
T01855,2024-06-27,C0127,P009,Câble USB-C,Électronique,1,12.83,12.83,Pays de la Loire,PayPal,Livrée
T01856,2024-12-06,C0287,P002,Jeans slim,Vêtements,3,65.43,196.29,Nouvelle-Aquitaine,PayPal,Livrée
T01857,2024-10-07,C0045,P003,Pull laine merinos,Vêtements,1,84.63,84.63,Auvergne-Rhône-Alpes,Carte bancaire,Retournée
T01858,2024-05-06,C0200,P002,Jeans slim,Vêtements,2,61.99,123.98,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01859,2024-05-18,C0131,P007,Casque Bluetooth,Électronique,3,128.24,384.72,Occitanie,PayPal,Livrée
T01860,2024-11-06,C0207,P014,Parfum floral,Beauté,2,69.35,138.7,Île-de-France,Carte bancaire,Livrée
T01861,2024-06-05,C0157,P003,Pull laine merinos,Vêtements,1,80.19,80.19,Île-de-France,Carte bancaire,Livrée
T01862,2024-07-03,C0284,P010,Livre cuisine italienne,Livres,1,28.13,28.13,Île-de-France,Carte bancaire,Livrée
T01863,2024-07-29,C0188,P005,Ballon de foot,Sport,1,27.9,27.9,Hauts-de-France,Carte bancaire,Livrée
T01864,2024-05-24,C0161,P009,Câble USB-C,Électronique,2,14.22,28.44,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01865,2024-06-09,C0080,P015,Rouge à lèvres,Beauté,1,21.07,21.07,Grand Est,Carte bancaire,En cours
T01866,2024-12-06,C0175,P009,Câble USB-C,Électronique,1,13.51,13.51,Pays de la Loire,Carte bancaire,Livrée
T01867,2024-09-17,C0202,P012,BD jeunesse,Livres,1,18.65,18.65,Île-de-France,Carte bancaire,Livrée
T01868,2024-12-15,C0152,P001,T-shirt coton bio,Vêtements,2,23.28,46.56,Occitanie,,Annulée
T01869,2024-03-11,C0176,P012,BD jeunesse,Livres,1,17.39,17.39,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01870,2024-12-17,C0203,P001,T-shirt coton bio,Vêtements,1,22.89,22.89,Pays de la Loire,PayPal,Livrée
T01871,2024-08-26,C0152,P008,Enceinte portable,Électronique,1,73.26,73.26,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01872,2024-09-13,C0226,P011,Roman policier,Livres,2,19.28,38.56,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01873,2024-11-01,C0207,P003,Pull laine merinos,Vêtements,1,82.12,82.12,Île-de-France,Carte bancaire,Livrée
T01874,2024-08-06,C0106,P007,Casque Bluetooth,Électronique,1,140.27,140.27,Île-de-France,Carte bancaire,Livrée
T01875,2024-12-10,C0146,P015,Rouge à lèvres,Beauté,4,19.35,77.4,Grand Est,Virement,Livrée
T01876,2024-01-15,C0287,P015,Rouge à lèvres,Beauté,2,19.08,38.16,Hauts-de-France,Carte bancaire,Livrée
T01877,2024-04-04,C0114,P013,Crème hydratante,Beauté,1,31.14,31.14,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01878,2024-01-03,C0183,P010,Livre cuisine italienne,Livres,1,28.95,28.95,Île-de-France,Carte bancaire,Livrée
T01879,2024-09-10,C0020,P012,BD jeunesse,Livres,1,15.67,15.67,Île-de-France,Carte bancaire,Livrée
T01880,2024-07-20,C0239,P012,BD jeunesse,Livres,1,15.57,15.57,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01881,2024-12-28,C0300,P013,Crème hydratante,Beauté,1,34.41,34.41,Île-de-France,Carte bancaire,Livrée
T01882,2024-08-14,C0198,P004,Chaussures running,Sport,2,117.47,234.94,Île-de-France,Carte bancaire,Livrée
T01883,2024-05-24,C0202,P009,Câble USB-C,Électronique,1,14.97,14.97,Hauts-de-France,Carte bancaire,Livrée
T01884,2024-01-26,C0006,P012,BD jeunesse,Livres,1,18.38,18.38,Grand Est,PayPal,Livrée
T01885,2024-07-10,C0042,P012,BD jeunesse,Livres,1,16.55,16.55,Hauts-de-France,Carte bancaire,Annulée
T01886,2024-06-20,C0167,P001,T-shirt coton bio,Vêtements,1,23.37,23.37,Hauts-de-France,Carte bancaire,Livrée
T01887,2024-02-11,C0122,P010,Livre cuisine italienne,Livres,1,26.0,26.0,,Carte bancaire,Livrée
T01888,2024-02-26,C0286,P008,Enceinte portable,Électronique,1,68.68,68.68,PACA,Virement,Livrée
T01889,2024-10-30,C0254,P003,Pull laine merinos,Vêtements,1,83.77,83.77,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01890,2024-04-12,C0300,P004,Chaussures running,Sport,3,111.59,334.77,Île-de-France,PayPal,Livrée
T01891,2024-09-28,C0197,P015,Rouge à lèvres,Beauté,5,18.88,94.4,PACA,Carte bancaire,Livrée
T01892,2024-09-20,C0138,P011,Roman policier,Livres,1,22.35,22.35,Pays de la Loire,Carte bancaire,Livrée
T01893,2024-01-04,C0051,P010,Livre cuisine italienne,Livres,1,29.05,29.05,Grand Est,Carte bancaire,Livrée
T01894,2024-12-15,C0121,P008,Enceinte portable,Électronique,1,79.69,79.69,Île-de-France,Carte bancaire,Livrée
T01895,2024-07-03,C0038,P015,Rouge à lèvres,Beauté,1,22.14,22.14,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01896,2024-02-09,C0128,P007,Casque Bluetooth,Électronique,2,133.91,267.82,PACA,Carte bancaire,Livrée
T01897,2024-06-27,C0238,P013,Crème hydratante,Beauté,1,31.7,31.7,Bretagne,,Livrée
T01898,2024-01-10,C0219,P007,Casque Bluetooth,Électronique,1,155.27,155.27,Pays de la Loire,Carte bancaire,Livrée
T01899,2024-12-11,C0237,P015,Rouge à lèvres,Beauté,1,22.12,22.12,PACA,Carte bancaire,Livrée
T01900,2024-11-07,C0114,P006,Tapis de yoga,Sport,1,35.75,35.75,Auvergne-Rhône-Alpes,PayPal,Livrée
T01901,2024-01-12,C0166,P002,Jeans slim,Vêtements,3,61.79,185.37,Bretagne,Carte bancaire,Livrée
T01902,2024-11-04,C0023,P003,Pull laine merinos,Vêtements,5,83.04,415.2,Pays de la Loire,Carte bancaire,Livrée
T01903,2024-11-27,C0164,P008,Enceinte portable,Électronique,5,81.69,408.45,Île-de-France,PayPal,Livrée
T01904,2024-03-23,C0095,P001,T-shirt coton bio,Vêtements,1,25.09,25.09,Bretagne,Carte bancaire,Annulée
T01905,2024-08-10,C0059,P014,Parfum floral,Beauté,2,69.09,138.18,Pays de la Loire,PayPal,Livrée
T01906,2024-02-07,C0157,P006,Tapis de yoga,Sport,1,41.42,41.42,Île-de-France,PayPal,Retournée
T01907,2024-09-28,C0012,P004,Chaussures running,Sport,1,121.13,121.13,Bretagne,Carte bancaire,Livrée
T01908,2024-04-07,C0295,P015,Rouge à lèvres,Beauté,2,21.08,42.16,Grand Est,Carte bancaire,En cours
T01909,2024-06-27,C0203,P001,T-shirt coton bio,Vêtements,1,23.64,23.64,Île-de-France,Carte bancaire,En cours
T01910,2024-11-09,C0041,P007,Casque Bluetooth,Électronique,1,138.29,138.29,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01911,2024-11-08,C0209,P011,Roman policier,Livres,2,19.09,38.18,Grand Est,PayPal,Livrée
T01912,2024-02-02,C0234,P007,Casque Bluetooth,Électronique,2,146.4,292.8,Île-de-France,Carte bancaire,Annulée
T01913,2024-02-15,C0283,P002,Jeans slim,Vêtements,2,59.58,119.16,Auvergne-Rhône-Alpes,PayPal,Livrée
T01914,2024-12-23,C0142,P008,Enceinte portable,Électronique,1,68.48,68.48,Île-de-France,Carte bancaire,Annulée
T01915,2024-03-20,C0297,P008,Enceinte portable,Électronique,1,77.58,77.58,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01916,2024-07-11,C0185,P013,Crème hydratante,Beauté,1,34.72,34.72,Bretagne,PayPal,Annulée
T01917,2024-10-17,C0015,P013,Crème hydratante,Beauté,1,32.27,32.27,Île-de-France,Carte bancaire,Livrée
T01918,2024-10-23,C0156,P010,Livre cuisine italienne,Livres,2,28.1,56.2,Nouvelle-Aquitaine,PayPal,Annulée
T01919,2024-04-23,C0288,P010,Livre cuisine italienne,Livres,1,29.0,29.0,Île-de-France,PayPal,Livrée
T01920,2024-12-24,C0103,P009,Câble USB-C,Électronique,1,13.76,13.76,Île-de-France,Carte bancaire,Livrée
T01921,2024-05-19,C0125,P013,Crème hydratante,Beauté,1,32.32,32.32,Nouvelle-Aquitaine,,Livrée
T01922,2024-10-11,C0122,P008,Enceinte portable,Électronique,1,71.91,71.91,Île-de-France,PayPal,Livrée
T01923,2024-03-03,C0208,P011,Roman policier,Livres,3,19.42,58.26,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01924,2024-10-21,C0037,P003,Pull laine merinos,Vêtements,1,83.72,83.72,Auvergne-Rhône-Alpes,Virement,Livrée
T01925,2024-10-30,C0293,P009,Câble USB-C,Électronique,1,14.3,14.3,Île-de-France,Carte bancaire,Livrée
T01926,2024-11-03,C0200,P006,Tapis de yoga,Sport,3,38.52,115.56,Occitanie,Carte bancaire,Livrée
T01927,2024-04-27,C0182,P001,T-shirt coton bio,Vêtements,1,23.24,23.24,,Virement,Livrée
T01928,2024-05-21,C0270,P006,Tapis de yoga,Sport,4,34.78,139.12,Occitanie,Carte bancaire,Livrée
T01929,2024-10-31,C0132,P014,Parfum floral,Beauté,1,70.19,70.19,Occitanie,Carte bancaire,Livrée
T01930,2024-08-04,C0136,P007,Casque Bluetooth,Électronique,2,148.07,296.14,Occitanie,Carte bancaire,Livrée
T01931,2024-02-29,C0163,P006,Tapis de yoga,Sport,1,40.76,40.76,Grand Est,PayPal,Livrée
T01932,2024-03-19,C0034,P014,Parfum floral,Beauté,1,75.73,75.73,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01933,2024-01-19,C0023,P010,Livre cuisine italienne,Livres,1,25.76,25.76,Hauts-de-France,Carte bancaire,Livrée
T01934,2024-05-14,C0160,P008,Enceinte portable,Électronique,1,78.07,78.07,PACA,Chèque cadeau,Livrée
T01935,2024-03-25,C0012,P013,Crème hydratante,Beauté,1,36.53,36.53,Île-de-France,Carte bancaire,Livrée
T01936,2024-06-04,C0129,P008,Enceinte portable,Électronique,5,83.93,419.65,Auvergne-Rhône-Alpes,PayPal,Livrée
T01937,2024-11-23,C0124,P005,Ballon de foot,Sport,5,29.3,146.5,Bretagne,Carte bancaire,Livrée
T01938,2024-09-15,C0219,P006,Tapis de yoga,Sport,1,39.39,39.39,Île-de-France,Carte bancaire,Livrée
T01939,2024-05-20,C0002,P009,Câble USB-C,Électronique,1,12.99,12.99,Occitanie,Carte bancaire,Livrée
T01940,2024-03-30,C0134,P003,Pull laine merinos,Vêtements,1,80.34,80.34,PACA,PayPal,Livrée
T01941,2024-04-28,C0224,P001,T-shirt coton bio,Vêtements,2,22.48,44.96,Île-de-France,Carte bancaire,Annulée
T01942,2024-05-02,C0161,P004,Chaussures running,Sport,1,116.05,116.05,Grand Est,Carte bancaire,Livrée
T01943,2024-12-15,C0028,P004,Chaussures running,Sport,1,123.92,123.92,Île-de-France,PayPal,Livrée
T01944,2024-05-27,C0209,P012,BD jeunesse,Livres,1,16.51,16.51,Île-de-France,PayPal,Retournée
T01945,2024-11-11,C0120,P010,Livre cuisine italienne,Livres,1,25.48,25.48,Île-de-France,Carte bancaire,En cours
T01946,2024-10-17,C0002,P003,Pull laine merinos,Vêtements,1,83.26,83.26,Grand Est,,Retournée
T01947,2024-09-15,C0280,P013,Crème hydratante,Beauté,1,33.39,33.39,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01948,2024-01-11,C0169,P010,Livre cuisine italienne,Livres,1,26.32,26.32,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01949,2024-05-28,C0116,P013,Crème hydratante,Beauté,1,30.8,30.8,Île-de-France,PayPal,Livrée
T01950,2024-04-24,C0064,P002,Jeans slim,Vêtements,2,64.77,129.54,PACA,Carte bancaire,Livrée
T01951,2024-09-25,C0236,P005,Ballon de foot,Sport,1,28.06,28.06,Nouvelle-Aquitaine,Carte bancaire,Livrée
T01952,2024-03-18,C0202,P012,BD jeunesse,Livres,1,16.9,16.9,Pays de la Loire,PayPal,Livrée
T01953,2024-07-29,C0274,P002,Jeans slim,Vêtements,1,60.29,60.29,Auvergne-Rhône-Alpes,Carte bancaire,Livrée
T01954,2024-12-19,C0217,P003,Pull laine merinos,Vêtements,4,82.92,331.68,Île-de-France,Carte bancaire,Livrée
T01955,2024-04-28,C0263,P005,Ballon de foot,Sport,1,25.85,25.85,Hauts-de-France,PayPal,Livrée
T01956,2024-08-16,C0269,P014,Parfum floral,Beauté,3,75.27,225.81,Île-de-France,Carte bancaire,Livrée
T01957,2024-06-22,C0198,P013,Crème hydratante,Beauté,1,30.79,30.79,Hauts-de-France,Carte bancaire,Livrée
T01958,2024-05-21,C0063,P007,Casque Bluetooth,Électronique,1,144.08,144.08,Île-de-France,Carte bancaire,Annulée
T01959,2024-12-30,C0241,P002,Jeans slim,Vêtements,1,66.08,66.08,Île-de-France,Carte bancaire,Livrée
