id_transaction,id_client,montant,heure,jour_semaine,delai_depuis_derniere_min,nb_transactions_1h,nb_transactions_24h,distance_domicile_km,pays,type_commercant,canal_paiement,age_compte_annees,score_ip,est_fraude
TX00013276,1809,77.8,6,1,12.4,0,4,0.9,France,Station-service,Carte physique,3.2,34.8,0
TX00013277,1357,19.73,13,0,47.0,2,7,1.5,France,E-commerce,Carte physique,2.6,63.3,0
TX00013278,2261,7.48,18,2,80.9,1,1,14.2,France,Autre,Carte physique,8.2,65.0,0
TX00013279,1838,63.67,20,6,310.2,2,3,2.8,France,Alimentaire,Carte physique,3.5,37.4,0
TX00013280,2574,74.61,11,0,46.5,0,6,0.5,UE,Autre,En ligne,5.1,41.1,0
TX00013281,3257,29.61,17,5,69.3,3,7,8.0,France,Alimentaire,Carte physique,4.9,30.6,0
TX00013282,1934,72.23,16,3,21.2,2,5,18.3,France,E-commerce,Carte physique,5.4,29.6,0
TX00013283,1493,39.64,0,0,37.9,1,2,7.0,France,Alimentaire,En ligne,7.7,21.3,0
TX00013284,4356,25.07,9,2,54.7,2,3,0.3,France,Alimentaire,En ligne,5.0,63.5,0
TX00013285,3459,59.77,23,6,230.1,1,1,24.7,France,Station-service,Carte physique,4.0,50.2,0
TX00013286,3702,48.08,14,0,31.3,1,2,3.1,France,Station-service,En ligne,3.4,55.0,0
TX00013287,3860,9.66,22,2,1.1,1,5,5.0,UE,Alimentaire,En ligne,5.2,65.5,0
TX00013288,3178,93.09,11,4,30.7,1,3,33.1,France,Alimentaire,Sans contact,10.9,41.4,0
TX00013289,2039,74.46,3,1,9.6,3,6,9.1,France,Voyage,Sans contact,7.7,82.1,0
TX00013290,1028,10.83,1,2,20.7,0,6,16.8,France,Autre,Carte physique,8.0,43.2,0
TX00013291,3797,28.99,4,0,52.2,4,2,1.1,France,Alimentaire,Sans contact,3.2,56.5,1
TX00013292,3102,2.19,9,4,71.1,2,8,1.1,France,Autre,Carte physique,6.2,58.6,0
TX00013293,1328,17.25,18,2,19.9,3,5,0.1,France,E-commerce,Carte physique,11.4,,0
TX00013294,3353,12.86,9,5,33.5,1,5,3.3,France,Autre,En ligne,9.8,53.4,0
TX00013295,1802,23.13,14,0,108.6,2,4,6.4,France,Station-service,Carte physique,7.8,48.4,0
TX00013296,1423,29.35,19,0,64.9,3,6,0.2,Hors-UE,Autre,Carte physique,10.0,63.0,0
TX00013297,3396,75.22,16,5,45.7,0,3,7.9,UE,Autre,Sans contact,6.4,49.0,0
TX00013298,3456,73.71,18,0,51.3,2,7,0.3,UE,Station-service,Sans contact,4.1,39.2,0
TX00013299,4885,15.2,15,6,136.8,0,3,11.5,France,Voyage,En ligne,1.1,66.9,0
TX00013300,3201,98.15,13,6,89.4,1,9,8.2,France,Autre,Carte physique,10.0,50.9,0
TX00013301,4375,104.94,16,1,85.1,3,4,0.0,France,E-commerce,Carte physique,3.8,50.0,0
TX00013302,2437,4.22,14,2,22.9,0,4,3.9,France,Restaurant,Sans contact,4.7,63.2,0
TX00013303,4569,20.87,5,4,6.1,0,4,0.9,France,Alimentaire,En ligne,15.0,48.1,0
TX00013304,2466,14.62,5,3,131.1,1,3,0.2,France,E-commerce,Sans contact,4.0,50.0,0
TX00013305,2127,63.76,10,0,6.0,3,3,5.4,France,Station-service,En ligne,8.0,46.5,0
TX00013306,4401,84.06,4,6,65.5,0,4,1.0,UE,Voyage,Carte physique,9.4,37.1,0
TX00013307,3322,9.02,4,3,197.1,0,4,0.4,France,Alimentaire,En ligne,1.9,26.4,0
TX00013308,1991,36.64,8,3,25.9,1,2,0.6,France,Station-service,Mobile,1.7,67.3,0
TX00013309,1364,146.32,3,4,44.3,2,4,11.8,France,Autre,En ligne,6.4,63.6,0
TX00013310,4593,90.9,18,2,28.9,2,9,3.9,France,Restaurant,Carte physique,5.8,52.9,0
TX00013311,3395,45.41,15,4,9.5,2,3,2.4,France,Alimentaire,Carte physique,2.9,46.8,0
TX00013312,3281,9.34,10,5,24.6,2,5,5.8,France,Restaurant,Carte physique,2.7,60.7,0
TX00013313,3176,146.19,3,0,26.6,0,5,25.5,UE,Restaurant,Mobile,3.3,,0
TX00013314,4433,21.86,7,0,144.7,1,5,3.2,France,Restaurant,En ligne,2.4,48.7,0
TX00013315,4196,24.84,18,1,68.4,0,5,1.6,France,Luxe,Carte physique,5.8,,0
TX00013316,3113,29.71,8,6,5.7,0,4,4.1,France,Station-service,Mobile,12.6,37.9,0
TX00013317,2637,44.85,14,6,23.8,0,7,4.9,UE,Alimentaire,Sans contact,3.7,30.6,0
TX00013318,1519,21.4,1,6,214.1,1,6,3.3,France,Alimentaire,En ligne,4.6,45.3,0
TX00013319,1268,20.84,22,3,24.4,0,8,13.3,UE,Alimentaire,En ligne,7.8,45.7,0
TX00013320,4306,61.18,22,6,23.5,1,3,16.7,France,Alimentaire,Carte physique,3.5,52.4,0
TX00013321,3794,8.48,0,1,30.2,1,2,1.2,France,Santé,Mobile,4.4,41.8,0
TX00013322,4512,59.77,14,6,1.0,3,4,0.7,France,Autre,Carte physique,9.1,77.8,0
TX00013323,1026,38.87,22,4,86.0,0,7,3.4,France,Alimentaire,En ligne,8.4,,0
TX00013324,2877,62.41,17,4,6.1,1,2,5.3,France,Station-service,Carte physique,4.3,55.9,0
TX00013325,2731,29.99,16,0,33.4,0,1,9.6,France,Station-service,Carte physique,8.0,57.8,0
TX00013326,2529,133.26,16,4,22.8,1,2,7.3,France,Alimentaire,En ligne,9.7,37.7,0
TX00013327,2169,131.59,13,6,43.4,1,4,7.5,France,Autre,Carte physique,6.5,52.5,0
TX00013328,3230,63.27,19,1,5.4,1,3,0.2,France,Restaurant,En ligne,4.2,31.9,0
TX00013329,1093,80.0,2,1,49.0,1,6,4.7,France,Alimentaire,Carte physique,2.9,55.6,0
TX00013330,1826,65.94,2,4,32.1,3,4,0.9,France,Restaurant,Carte physique,6.4,63.5,0
TX00013331,3120,77.8,4,3,30.3,2,6,0.8,Hors-UE,E-commerce,Mobile,3.2,49.2,0
TX00013332,2960,1.86,14,0,1.3,0,6,2.1,France,Santé,En ligne,6.6,45.9,0
TX00013333,3806,27.37,1,0,42.6,2,4,0.8,UE,Alimentaire,Carte physique,8.2,83.5,0
TX00013334,1383,13.8,15,6,125.3,0,3,2.2,UE,Autre,Carte physique,15.5,64.2,0
TX00013335,3825,15.68,6,2,10.2,2,0,0.5,France,Station-service,Mobile,2.5,72.3,0
TX00013336,2174,64.82,19,5,7.5,3,6,4.7,France,E-commerce,Carte physique,1.3,60.6,0
TX00013337,4681,80.97,22,2,38.7,1,3,1.0,France,Restaurant,Carte physique,4.7,38.4,0
TX00013338,3600,15.1,16,2,4.7,1,5,1.3,France,Autre,En ligne,3.0,70.7,0
TX00013339,3582,23.76,18,6,22.5,0,5,0.5,France,E-commerce,En ligne,11.7,22.3,0
TX00013340,3651,206.92,4,1,47.3,0,5,2.3,France,Restaurant,Carte physique,11.6,54.3,0
TX00013341,4158,24.74,0,3,12.6,1,7,5.7,Hors-UE,Santé,En ligne,18.8,31.4,0
TX00013342,4569,24.82,21,2,8.5,2,1,3.2,France,Restaurant,Carte physique,2.3,57.9,0
TX00013343,4014,108.51,1,3,93.1,1,4,1.0,France,Restaurant,Carte physique,2.9,53.5,0
TX00013344,3089,12.14,13,2,66.0,1,5,3.7,France,E-commerce,Carte physique,4.7,56.8,0
TX00013345,3519,72.0,21,2,154.6,0,6,0.8,France,E-commerce,Carte physique,4.4,58.4,0
TX00013346,2790,14.92,9,5,23.0,3,7,0.5,France,Restaurant,Sans contact,13.2,60.1,0
TX00013347,1346,45.99,19,4,13.1,1,2,6.5,UE,Autre,Sans contact,11.4,69.9,0
TX00013348,4435,127.73,4,5,44.7,1,6,1.2,France,E-commerce,Sans contact,4.5,42.4,0
TX00013349,4675,62.2,12,4,20.3,0,7,0.3,France,Station-service,Carte physique,8.1,40.4,0
TX00013350,3330,11.09,21,2,5.9,1,5,0.9,France,Santé,Carte physique,7.3,43.3,0
TX00013351,2982,11.64,9,2,13.5,3,5,0.2,UE,E-commerce,Carte physique,7.6,60.3,0
TX00013352,1522,17.19,8,1,2.5,1,1,9.7,UE,Alimentaire,Carte physique,6.1,48.2,0
TX00013353,2421,19.14,11,2,77.2,0,5,32.0,France,Autre,Carte physique,7.5,32.7,0
TX00013354,2905,113.37,3,5,23.6,0,5,6.1,France,Autre,En ligne,4.9,61.0,0
TX00013355,3339,392.88,18,6,36.3,1,5,3.3,UE,Alimentaire,Sans contact,3.4,66.5,0
TX00013356,1560,149.5,15,0,105.7,1,1,9.2,France,E-commerce,En ligne,1.5,43.6,0
TX00013357,3630,101.78,7,0,102.2,0,2,9.7,France,E-commerce,Carte physique,2.0,53.1,0
TX00013358,2892,18.41,8,6,15.4,0,3,0.4,France,Alimentaire,Carte physique,10.5,47.5,0
TX00013359,1209,209.78,7,5,82.7,2,5,0.0,Hors-UE,Station-service,Carte physique,1.7,46.4,0
TX00013360,1543,26.55,20,3,25.9,2,3,0.9,France,E-commerce,Sans contact,5.4,55.5,0
TX00013361,1024,28.9,4,5,67.8,2,7,3.0,France,Alimentaire,En ligne,2.8,73.5,0
TX00013362,3712,6.79,12,4,75.2,0,6,1.8,France,Voyage,En ligne,2.4,58.2,0
TX00013363,1341,9.36,7,4,61.9,1,5,2.1,France,Alimentaire,Carte physique,2.7,77.7,0
TX00013364,1291,121.23,13,0,362.9,2,2,1.5,France,Alimentaire,Carte physique,12.3,47.5,0
TX00013365,4276,15.61,1,1,12.9,0,6,2.6,France,E-commerce,Carte physique,3.1,58.5,0
TX00013366,2409,10.37,21,2,137.1,0,4,5.7,France,Station-service,Sans contact,5.2,92.7,0
TX00013367,1026,30.71,19,1,52.0,1,1,2.1,France,Voyage,Mobile,6.6,30.3,0
TX00013368,1055,8.23,15,4,80.7,1,6,12.8,France,E-commerce,En ligne,3.8,37.7,0
TX00013369,3021,10.35,19,0,154.7,1,1,4.9,France,Station-service,En ligne,12.0,34.3,0
TX00013370,2999,12.93,12,3,2.8,0,4,0.9,France,Santé,Mobile,9.9,60.4,0
TX00013371,1118,7.9,4,0,36.0,0,3,3.7,France,Autre,En ligne,5.0,46.2,0
TX00013372,2329,8.71,5,1,22.8,0,7,0.9,France,Autre,Carte physique,2.3,52.7,0
TX00013373,1982,33.93,23,4,60.7,1,4,2.2,UE,Santé,Carte physique,4.7,27.1,0
TX00013374,4000,64.87,17,5,83.5,0,6,7.7,France,E-commerce,Carte physique,9.0,24.3,0
TX00013375,3353,14.5,9,5,107.3,1,4,1.4,France,E-commerce,Sans contact,3.4,61.4,0
TX00013376,1236,6.04,8,1,46.1,1,2,1.5,France,E-commerce,En ligne,2.2,68.2,0
TX00013377,3422,39.3,23,4,17.7,1,1,2.0,France,E-commerce,En ligne,8.0,58.1,0
TX00013378,2583,82.56,14,5,63.3,0,6,1.6,UE,Luxe,Carte physique,7.2,61.3,0
TX00013379,2235,24.74,21,4,4.7,5,3,0.1,UE,Restaurant,En ligne,9.3,43.7,0
TX00013380,4518,164.43,18,4,1.4,1,5,3.7,France,Alimentaire,Sans contact,6.2,59.1,0
TX00013381,1726,17.35,20,2,3.3,2,3,8.8,France,Station-service,Carte physique,4.6,25.2,0
TX00013382,1905,505.96,19,1,17.1,0,1,3.1,France,Voyage,Sans contact,3.3,61.3,0
TX00013383,1022,38.43,9,5,11.0,3,2,7.0,France,Alimentaire,En ligne,3.6,77.5,0
TX00013384,2538,2.73,21,0,26.4,1,5,1.9,UE,E-commerce,Sans contact,3.8,53.8,0
TX00013385,2962,109.76,3,4,147.5,1,8,1.5,France,Station-service,En ligne,3.4,21.0,0
TX00013386,3447,33.17,4,2,154.9,0,3,1.8,Hors-UE,Station-service,Sans contact,11.5,50.2,0
TX00013387,1281,383.46,23,1,10.6,1,8,1.7,UE,Alimentaire,Carte physique,4.2,47.5,0
TX00013388,4674,111.04,22,1,1.0,0,4,2.8,France,E-commerce,Carte physique,5.3,28.3,0
TX00013389,3625,206.26,9,0,27.6,1,4,3.9,France,E-commerce,Sans contact,5.0,40.6,0
TX00013390,1263,35.26,22,2,146.8,0,1,10.3,UE,Autre,En ligne,5.2,53.8,0
TX00013391,1469,11.14,1,5,116.5,0,3,6.1,France,E-commerce,Carte physique,8.1,51.4,0
TX00013392,1219,32.34,0,0,37.0,0,4,2.4,France,Santé,En ligne,5.9,19.8,0
TX00013393,3926,37.73,8,3,61.3,2,6,25.3,France,Alimentaire,Mobile,4.9,55.4,0
TX00013394,4485,129.74,16,6,21.5,0,6,2.2,UE,Station-service,Sans contact,4.8,40.2,0
TX00013395,3179,17.96,22,0,53.7,0,4,20.8,France,Alimentaire,Mobile,5.9,56.1,0
TX00013396,3078,16.46,7,3,11.5,0,4,3.7,France,E-commerce,Carte physique,2.3,37.7,0
TX00013397,4017,17.5,0,5,36.8,0,5,2.7,France,Restaurant,Sans contact,5.6,78.3,0
TX00013398,4550,41.43,2,0,46.6,2,2,3.1,UE,E-commerce,Carte physique,12.2,60.0,0
TX00013399,1613,47.88,13,0,78.3,2,4,0.4,France,Alimentaire,Carte physique,1.7,27.0,0
TX00013400,3516,27.64,2,6,39.0,0,2,7.7,Hors-UE,E-commerce,Sans contact,5.5,31.1,0
TX00013401,3099,12.77,6,5,27.7,2,4,2.8,France,Autre,Sans contact,4.5,38.1,0
TX00013402,2783,13.13,22,6,15.2,1,3,5.3,France,Alimentaire,Sans contact,4.9,56.7,0
TX00013403,4912,16.71,8,5,51.4,1,4,4.0,France,Santé,Carte physique,5.0,48.5,0
TX00013404,1070,24.29,18,3,11.3,2,3,2.2,France,Station-service,Carte physique,5.8,56.6,0
TX00013405,4421,49.99,7,6,33.9,1,3,6.1,France,Station-service,En ligne,8.6,57.3,0
TX00013406,3825,81.19,12,1,24.1,0,3,13.9,France,Restaurant,Mobile,8.1,69.7,0
TX00013407,3525,69.82,2,2,1.0,1,3,0.1,France,Santé,En ligne,5.1,,0
TX00013408,1306,36.83,23,5,4.5,0,5,0.7,France,E-commerce,Carte physique,2.4,73.4,0
TX00013409,2131,44.82,1,6,134.6,0,4,7.0,France,E-commerce,Carte physique,9.9,46.3,0
TX00013410,4322,78.76,8,4,76.5,0,5,3.5,France,Restaurant,En ligne,5.6,66.4,0
TX00013411,3365,15.83,1,6,104.6,0,4,2.8,France,Autre,En ligne,2.8,75.4,0
TX00013412,2539,2.62,4,0,5.0,1,8,5.2,France,Alimentaire,Carte physique,5.3,29.6,0
TX00013413,2367,13.73,2,4,182.4,1,4,1.8,France,E-commerce,Mobile,13.3,43.7,0
TX00013414,2999,28.66,8,4,150.5,0,3,2.2,France,Alimentaire,Carte physique,6.9,28.9,0
TX00013415,1028,65.66,18,5,5.8,1,3,0.3,France,Station-service,En ligne,5.2,49.2,0
TX00013416,4378,25.86,22,6,18.9,1,0,7.1,France,E-commerce,Carte physique,3.2,31.2,0
TX00013417,2688,49.54,0,1,53.3,3,5,5.2,France,E-commerce,En ligne,9.9,58.5,0
TX00013418,1482,19.8,21,5,112.9,3,3,2.8,France,Santé,Carte physique,9.3,,0
TX00013419,4234,33.01,23,3,43.2,0,4,0.5,France,Alimentaire,Carte physique,2.6,64.7,0
TX00013420,3110,40.49,1,2,3.8,1,6,,France,Santé,En ligne,9.4,45.4,0
TX00013421,1944,11.06,17,6,18.9,2,7,2.3,France,Alimentaire,Sans contact,5.7,48.2,0
TX00013422,4571,370.33,13,5,103.3,0,3,2.3,France,Station-service,Sans contact,5.1,48.7,0
TX00013423,4582,11.21,19,0,107.6,1,2,3.7,Hors-UE,E-commerce,En ligne,7.0,62.5,0
TX00013424,3684,77.85,11,4,49.8,1,5,0.2,France,Alimentaire,Carte physique,11.4,40.5,0
TX00013425,4586,12.17,14,2,35.4,1,4,4.5,France,Autre,Carte physique,3.0,36.1,0
TX00013426,3451,340.56,10,3,3.2,1,5,3.6,France,Luxe,En ligne,4.4,60.3,0
TX00013427,1306,25.5,5,4,52.5,0,2,0.7,France,Autre,Carte physique,9.3,,0
TX00013428,2547,75.58,10,6,19.8,1,5,0.6,France,E-commerce,En ligne,5.7,53.9,0
TX00013429,1480,13.17,13,2,123.0,0,6,2.9,France,Restaurant,Sans contact,7.7,54.2,0
TX00013430,1299,15.33,5,5,66.1,1,5,3.1,UE,Autre,Sans contact,3.1,68.7,0
TX00013431,3738,63.19,9,4,21.8,4,4,4.3,France,E-commerce,Mobile,4.3,35.2,0
TX00013432,2463,310.05,17,3,38.7,2,3,2.9,France,Alimentaire,Carte physique,9.3,35.3,0
TX00013433,4466,12.39,23,2,116.1,2,4,3.2,France,Alimentaire,Mobile,9.9,56.8,0
TX00013434,4290,73.87,9,3,11.1,0,2,6.2,France,Restaurant,Carte physique,6.6,55.7,0
TX00013435,2771,168.49,3,0,48.6,3,8,1.4,France,Station-service,En ligne,3.9,58.1,0
TX00013436,3184,54.75,13,1,103.6,2,1,3.1,France,E-commerce,Mobile,6.3,74.0,0
TX00013437,2830,36.69,12,4,27.0,2,3,0.8,Hors-UE,Alimentaire,Carte physique,2.2,34.8,0
TX00013438,1408,19.35,0,1,209.7,1,6,0.4,France,Santé,Carte physique,6.5,58.4,0
TX00013439,1566,54.33,20,0,45.1,2,6,5.8,France,Restaurant,Sans contact,6.8,45.4,0
TX00013440,2918,32.62,13,4,1.0,1,2,19.3,UE,Autre,Carte physique,6.5,52.3,0
TX00013441,1937,27.75,9,1,17.8,2,5,1.5,France,Alimentaire,En ligne,12.5,49.2,0
TX00013442,2935,1.19,0,0,28.3,1,3,1.5,France,Station-service,Carte physique,4.5,42.1,0
TX00013443,1934,2.4,18,4,32.7,0,4,2.2,France,E-commerce,En ligne,3.6,72.2,0
TX00013444,3374,10.08,3,3,54.8,0,7,13.6,France,Alimentaire,Carte physique,4.9,59.3,0
TX00013445,3958,14.99,12,1,37.4,3,5,6.7,France,E-commerce,Carte physique,9.8,35.3,0
TX00013446,1953,15.75,9,5,45.4,1,4,6.8,France,Restaurant,Sans contact,10.8,35.1,0
TX00013447,2797,206.82,13,1,48.2,3,2,7.1,France,Station-service,Sans contact,10.9,34.6,0
TX00013448,4940,82.01,10,3,34.0,3,7,2.9,France,Restaurant,Sans contact,2.7,19.6,0
TX00013449,1706,13.53,1,0,21.7,2,4,2.0,France,Alimentaire,Carte physique,4.9,40.7,0
TX00013450,3137,6.12,21,5,81.2,2,1,4.4,France,E-commerce,Carte physique,3.8,41.8,0
TX00013451,3085,97.48,10,2,107.3,1,3,18.2,UE,E-commerce,En ligne,8.5,0.0,0
TX00013452,3589,51.0,1,3,19.2,1,3,4.0,UE,Santé,En ligne,9.0,73.9,0
TX00013453,2514,12.57,8,1,75.1,1,2,1.0,France,Alimentaire,En ligne,7.4,50.9,0
TX00013454,3711,17.94,20,2,19.9,1,8,6.1,France,Santé,Sans contact,9.6,36.7,0
TX00013455,4604,97.49,9,4,132.9,2,4,5.3,France,Restaurant,Sans contact,3.1,54.6,0
TX00013456,3030,87.45,20,3,32.0,1,1,0.8,France,Restaurant,En ligne,6.1,36.5,0
TX00013457,1656,7.01,11,3,23.1,3,10,7.5,France,E-commerce,Sans contact,7.3,67.8,0
TX00013458,1994,9.81,9,4,41.9,0,4,11.5,UE,Alimentaire,Mobile,1.7,74.1,0
TX00013459,4258,184.68,12,3,15.0,0,6,8.1,UE,Voyage,Sans contact,4.9,47.8,0
TX00013460,4628,19.97,17,4,1.0,1,6,6.5,France,E-commerce,En ligne,3.9,72.8,0
TX00013461,3947,143.65,11,4,30.2,2,1,1.1,France,E-commerce,Carte physique,15.3,45.5,0
TX00013462,1766,95.31,19,2,25.2,2,1,1.9,France,E-commerce,Carte physique,3.2,56.9,0
TX00013463,3754,1.41,4,6,69.6,0,4,1.0,France,Alimentaire,En ligne,5.5,52.3,0
TX00013464,2704,13.1,20,4,1.0,1,5,0.7,France,Autre,Sans contact,5.1,40.3,0
TX00013465,4738,9.8,13,0,81.0,0,2,2.6,France,Restaurant,En ligne,6.5,54.7,0
TX00013466,3159,16.19,23,3,12.1,0,7,23.4,France,Restaurant,En ligne,5.6,38.7,0
TX00013467,1782,26.02,9,4,10.7,0,2,1.1,France,Autre,Carte physique,3.3,54.3,0
TX00013468,1020,15.7,15,5,32.2,0,3,8.1,France,Station-service,En ligne,3.6,44.8,0
TX00013469,1300,92.53,3,5,230.7,0,6,1.7,France,Restaurant,En ligne,13.8,53.9,0
TX00013470,1353,5.67,9,4,79.6,1,8,1.9,France,Alimentaire,Carte physique,4.0,47.1,0
TX00013471,1902,113.4,3,4,29.0,0,4,9.4,France,E-commerce,En ligne,3.1,94.6,0
TX00013472,3934,58.79,11,5,25.7,0,5,4.8,France,E-commerce,Sans contact,9.3,,0
TX00013473,1192,11.72,17,1,61.4,0,3,14.6,France,E-commerce,Sans contact,1.8,51.0,0
TX00013474,4619,137.52,17,1,10.2,0,2,1.5,France,E-commerce,En ligne,9.9,87.7,0
TX00013475,1518,87.68,5,5,45.6,1,4,11.1,France,Station-service,Carte physique,2.5,38.5,0
TX00013476,1121,19.1,4,2,56.3,1,7,0.4,France,Santé,Sans contact,4.3,31.9,0
TX00013477,4891,77.89,12,6,14.4,3,7,2.9,France,Station-service,Mobile,14.3,31.1,0
TX00013478,1908,110.48,3,6,5.3,1,6,2.0,France,Santé,Carte physique,9.0,37.1,0
TX00013479,3977,5.58,18,3,189.9,1,9,3.5,France,Santé,Mobile,8.7,32.3,0
TX00013480,3420,7.06,6,3,20.0,1,8,1.0,France,Restaurant,En ligne,6.8,44.7,0
TX00013481,1062,25.51,17,1,51.1,0,1,8.5,France,Autre,Carte physique,3.0,40.4,0
TX00013482,3733,283.42,8,0,105.7,0,2,1.6,France,Autre,Carte physique,4.3,28.8,0
TX00013483,2124,44.95,5,0,83.4,1,2,1.1,France,Restaurant,Carte physique,3.6,60.8,0
TX00013484,3909,25.6,4,6,10.0,0,3,3.4,France,Restaurant,Mobile,2.5,41.8,0
TX00013485,1716,142.14,13,4,119.2,0,4,0.2,France,Restaurant,En ligne,4.2,41.4,0
TX00013486,4309,6.15,5,4,115.2,2,3,1.2,France,E-commerce,Carte physique,3.4,49.9,0
TX00013487,3150,30.32,10,3,1.3,2,5,6.2,UE,E-commerce,Sans contact,4.8,47.9,0
TX00013488,4994,10.91,0,3,26.0,0,1,22.5,France,Alimentaire,Mobile,9.7,38.4,0
TX00013489,3731,10.72,12,2,42.1,1,3,5.3,France,Alimentaire,En ligne,1.6,43.2,0
TX00013490,2312,81.72,17,3,23.7,3,4,1.3,France,Alimentaire,En ligne,2.4,40.9,0
TX00013491,4730,42.14,13,2,13.8,0,6,2.4,France,E-commerce,Sans contact,2.0,65.2,0
TX00013492,2156,4.99,21,2,11.4,0,4,1.2,France,Autre,En ligne,1.8,38.9,0
TX00013493,2888,211.44,4,3,109.1,1,2,10.8,France,Autre,En ligne,7.6,21.4,0
TX00013494,2718,9.86,13,2,17.6,1,8,0.4,France,Alimentaire,En ligne,6.4,64.0,0
TX00013495,1865,76.9,19,0,61.6,1,5,13.6,France,Santé,En ligne,5.9,37.8,0
TX00013496,3014,8.3,10,5,96.2,0,6,8.6,France,Alimentaire,Carte physique,12.1,45.2,0
TX00013497,4347,17.56,12,5,41.4,0,4,4.2,France,Station-service,En ligne,5.0,64.6,0
TX00013498,4774,161.34,21,6,113.4,1,2,9.1,France,Restaurant,En ligne,4.3,64.7,0
TX00013499,2920,98.81,12,3,4.0,0,3,0.5,France,Alimentaire,En ligne,3.0,27.8,0
TX00013500,2857,65.79,6,5,70.6,1,6,2.4,France,Restaurant,En ligne,4.4,33.8,0
TX00013501,4581,10.34,6,3,4.5,1,3,0.7,France,Restaurant,Carte physique,10.0,45.1,0
TX00013502,3436,16.91,15,5,97.7,1,5,6.5,France,Alimentaire,Mobile,2.5,37.6,0
TX00013503,3892,34.29,18,5,14.9,0,1,1.2,Hors-UE,Station-service,Mobile,6.3,39.6,0
TX00013504,2711,135.74,20,2,109.8,1,7,4.8,Hors-UE,Luxe,En ligne,1.7,79.8,0
TX00013505,2494,16.57,6,3,1.7,2,4,1.7,France,E-commerce,En ligne,3.3,31.5,0
TX00013506,1716,3.65,21,3,54.4,1,2,11.1,France,Station-service,Sans contact,6.1,45.5,0
TX00013507,4332,38.45,4,0,26.9,1,4,2.0,France,Station-service,En ligne,5.2,32.9,0
TX00013508,1331,76.58,6,2,57.6,2,3,2.5,France,Alimentaire,Mobile,6.6,16.2,0
TX00013509,4335,5.54,1,5,81.3,1,5,1.2,UE,Autre,Carte physique,1.3,47.2,0
TX00013510,1098,87.74,12,0,19.7,1,1,14.2,UE,E-commerce,En ligne,8.7,50.2,0
TX00013511,3983,85.6,20,5,135.0,0,5,0.3,France,Santé,En ligne,6.8,41.2,0
TX00013512,1747,78.08,7,5,11.6,0,7,0.5,France,E-commerce,Mobile,4.7,61.7,0
TX00013513,3915,129.8,8,3,90.6,1,2,3.1,France,Restaurant,En ligne,2.6,65.8,0
TX00013514,4709,3.05,10,5,8.0,0,1,0.4,France,Santé,Carte physique,5.1,59.0,0
TX00013515,1689,20.16,18,4,152.6,1,5,5.1,France,Santé,Carte physique,2.7,52.3,0
TX00013516,2626,36.53,3,4,3.6,1,6,2.2,France,Alimentaire,En ligne,2.1,,0
TX00013517,2027,53.52,7,4,11.4,1,1,0.5,France,Restaurant,Carte physique,4.2,28.8,0
TX00013518,2222,3.68,7,6,27.4,0,4,0.2,France,Alimentaire,Carte physique,11.2,57.6,0
TX00013519,3527,140.21,16,1,108.8,0,2,10.0,France,Alimentaire,Carte physique,5.4,45.3,0
TX00013520,3199,26.78,5,0,93.1,1,4,9.3,France,Alimentaire,En ligne,10.0,45.9,0
TX00013521,4539,28.22,0,5,46.7,1,4,3.3,France,Luxe,Carte physique,4.4,33.3,0
TX00013522,4678,247.15,9,6,44.7,2,2,1.1,France,E-commerce,En ligne,4.7,37.8,0
TX00013523,1376,18.55,16,1,140.8,0,8,0.8,France,Restaurant,En ligne,17.5,42.5,0
TX00013524,2108,82.3,16,6,54.0,1,4,,UE,E-commerce,Carte physique,10.5,51.0,0
TX00013525,4976,19.12,2,6,9.7,3,3,8.3,France,E-commerce,Carte physique,8.8,65.9,0
TX00013526,2940,27.25,9,3,23.2,0,6,1.6,France,E-commerce,En ligne,5.7,53.6,0
TX00013527,1521,31.77,21,2,172.7,0,3,1.4,France,Restaurant,En ligne,5.6,61.1,0
TX00013528,1665,122.59,13,5,95.7,2,6,16.0,France,Santé,En ligne,10.1,72.0,0
TX00013529,2392,27.56,3,3,62.6,0,2,4.0,France,E-commerce,En ligne,6.1,65.4,0
TX00013530,4299,20.48,0,0,2.7,1,4,5.1,France,Autre,Sans contact,7.0,52.0,0
TX00013531,1856,40.25,16,0,161.5,2,4,1.2,France,E-commerce,En ligne,3.2,61.9,0
TX00013532,3038,30.12,2,1,40.6,3,2,0.8,UE,Autre,Sans contact,0.7,23.2,0
TX00013533,1698,7.72,6,6,639.7,1,7,3.3,France,Luxe,Carte physique,4.5,42.9,0
TX00013534,2746,15.22,20,2,10.8,1,3,18.2,France,Restaurant,Sans contact,16.8,46.3,0
TX00013535,4022,33.02,21,6,9.6,0,4,2.0,UE,E-commerce,Carte physique,13.1,34.4,0
TX00013536,4546,15.37,5,4,12.6,0,4,1.8,France,Restaurant,Sans contact,2.5,47.8,0
TX00013537,1040,5.43,10,0,20.4,2,6,2.1,France,Alimentaire,En ligne,13.3,51.9,0
TX00013538,3796,9.05,11,3,51.5,1,8,10.4,France,Alimentaire,Carte physique,3.3,54.8,0
TX00013539,2402,22.89,1,0,40.5,0,3,9.0,France,Restaurant,Carte physique,1.5,59.2,0
TX00013540,3959,7.55,12,2,21.8,3,2,13.3,Hors-UE,Restaurant,En ligne,7.8,61.0,0
